sX9xzYM,Mon, 18 Mar 2019 20:49:03 GMT,click, idea, 1
sX9xzYM,Mon, 18 Mar 2019 20:49:10 GMT,click, idea, 1
sX9xzYM,Mon, 18 Mar 2019 20:49:14 GMT,click, idea, 1
sX9xzYM,Mon, 18 Mar 2019 20:49:25 GMT,click, idea, 1
sX9xzYM,Mon, 18 Mar 2019 20:49:32 GMT,click, idea, 2, emotion, excited
sX9xzYM,Mon, 18 Mar 2019 20:49:41 GMT,click, idea, 2, emotion, excited
sX9xzYM,Mon, 18 Mar 2019 21:03:43 GMT,click, idea, 2
sX9xzYM,Mon, 18 Mar 2019 21:04:17 GMT,click, idea, 1
